DeviceID,Time,Rotation,Temperature,Vibration,Sound,Faulty
5,2016-02-23 19:41:00,560.8,39.8,167.5,59.5,1
4,2016-01-01 13:18:55,561.6,42.2,182.4,50.7,0
2,2016-01-02 07:18:41,573.9,36.2,107.2,45.4,0
6,2016-08-29 16:41:58,530.2,50.8,140.9,47.5,1
4,2016-01-03 23:11:52,587.3,35.6,173.7,46.6,0
1,2016-01-02 03:02:45,666.2,35.2,174.0,50.8,0
5,2016-09-26 07:42:49,550.0,54.7,187.7,59.6,1
2,2016-01-02 12:22:32,529.0,39.1,112.7,51.4,0
5,2016-10-28 11:26:54,426.5,50.2,183.9,56.4,1
6,2016-02-28 10:56:33,557.5,54.1,212.1,50.2,1
1,2016-01-03 14:18:25,611.3,39.4,180.8,49.5,0
6,2016-06-23 02:35:31,431.1,38.2,210.1,58.4,1
5,2016-08-26 17:16:43,401.2,46.8,128.9,57.5,1
5,2016-06-24 07:04:02,444.4,46.1,234.7,50.0,1
5,2016-07-08 18:07:26,427.8,49.2,147.3,57.0,1
6,2016-01-20 18:45:34,607.2,46.8,233.1,51.3,1
6,2016-12-30 16:57:28,402.5,51.4,115.2,59.9,1
2,2016-01-03 06:20:31,680.0,39.9,125.9,46.9,0
5,2016-01-02 12:42:44,518.3,52.9,151.1,58.6,1
6,2016-02-20 01:10:02,554.8,41.9,204.4,45.7,1
4,2016-01-02 19:41:16,643.6,40.8,188.5,45.9,0
3,2016-01-02 02:56:08,574.9,35.8,167.6,51.0,0
2,2016-01-01 10:04:34,696.6,40.7,169.3,51.9,0
4,2016-01-03 13:30:33,569.0,42.4,113.7,49.6,0
1,2016-01-03 21:12:17,638.0,36.4,153.7,49.3,0
6,2016-01-28 12:06:58,440.6,44.0,180.7,56.0,1
1,2016-01-03 04:48:47,541.2,39.3,102.9,48.8,0
6,2016-05-29 01:10:35,532.3,52.2,107.9,48.5,1
6,2016-03-17 01:23:47,593.0,54.6,185.3,55.4,1
4,2016-01-02 23:38:29,501.6,38.7,149.8,49.2,0
6,2016-09-30 00:55:06,540.9,52.7,140.7,47.4,1
5,2016-08-13 00:42:17,585.0,51.2,144.7,53.5,1
2,2016-01-02 23:41:45,597.4,44.6,130.0,47.3,0
6,2016-06-21 15:48:27,402.2,46.0,241.1,59.5,1
2,2016-01-02 22:01:01,552.3,37.2,108.5,50.0,0
2,2016-01-02 20:58:31,525.1,37.6,181.3,47.5,0
1,2016-01-01 08:56:25,694.0,44.3,195.6,45.2,0
5,2016-02-05 09:56:53,574.3,37.2,233.2,59.8,1
4,2016-01-01 14:34:46,654.4,39.1,152.0,48.1,0
5,2016-04-12 09:04:17,621.6,53.9,121.2,45.0,1
3,2016-01-02 18:14:29,544.6,36.1,126.0,48.8,0
5,2016-01-13 07:46:37,543.4,45.3,201.0,57.1,1
5,2016-12-17 12:10:45,634.3,53.4,212.8,46.5,1
5,2016-07-18 11:05:04,485.9,44.3,191.5,50.5,1
3,2016-01-01 00:22:11,614.3,35.5,148.4,49.7,0
5,2016-01-14 12:11:06,420.1,38.7,177.1,46.4,1
6,2016-04-18 12:19:12,440.6,49.2,187.5,46.7,1
6,2016-01-01 09:14:13,437.4,48.8,102.8,54.8,1
4,2016-01-02 07:51:11,547.4,38.7,151.2,49.2,0
1,2016-01-03 12:50:29,637.8,43.9,121.1,49.7,0
6,2016-08-07 03:56:09,553.0,40.8,238.4,53.1,1
4,2016-01-03 11:35:31,630.2,35.3,141.1,51.0,0
5,2016-06-07 04:22:21,427.8,41.7,216.4,52.4,1
3,2016-01-01 04:32:34,595.4,38.4,134.4,50.6,0
3,2016-01-01 22:41:01,538.1,39.6,136.9,45.8,0
5,2016-04-06 06:03:25,575.3,39.0,100.2,50.8,1
6,2016-09-03 07:54:56,432.5,44.3,184.4,58.7,1
4,2016-01-03 14:57:09,608.1,43.9,124.6,46.5,0
2,2016-01-01 05:56:11,579.4,43.5,104.4,51.7,0
5,2016-04-17 13:29:45,482.8,42.8,242.3,50.9,1
5,2016-04-02 10:57:16,586.9,48.1,240.7,49.7,1
1,2016-01-01 10:48:09,516.7,41.1,112.6,50.6,0
6,2016-04-29 01:05:51,468.1,47.8,173.9,56.3,1
3,2016-01-01 03:03:45,618.5,41.4,185.2,47.8,0
4,2016-01-03 09:49:29,545.9,43.9,120.8,49.3,0
1,2016-01-03 05:46:34,639.2,43.7,195.3,46.9,0
1,2016-01-02 04:00:52,584.0,38.3,195.4,46.1,0
3,2016-01-02 13:02:31,559.4,40.1,124.3,46.9,0
5,2016-06-13 06:23:51,429.1,44.3,182.6,45.3,1
1,2016-01-01 03:20:01,694.9,40.6,108.2,46.4,0
5,2016-04-29 12:25:25,505.2,46.3,127.2,55.7,1
6,2016-02-15 23:29:54,536.7,47.4,213.1,53.3,1
4,2016-01-01 22:41:43,678.4,43.6,106.8,51.4,0
1,2016-01-01 05:22:26,591.2,36.4,120.4,50.3,0
6,2016-09-02 19:19:36,532.8,49.5,242.3,48.1,1
3,2016-01-01 04:55:05,589.2,37.0,132.6,46.2,0
5,2016-07-04 05:11:38,646.8,41.5,217.9,58.5,1
5,2016-08-03 11:50:23,627.8,54.9,196.0,45.5,1
4,2016-01-01 15:35:38,548.7,38.5,101.9,50.2,0
5,2016-02-01 13:07:54,590.0,42.7,204.3,56.5,1
2,2016-01-02 14:53:24,503.8,40.4,164.1,47.2,0
6,2016-08-12 22:49:10,496.8,53.9,100.7,45.4,1
3,2016-01-03 08:08:29,603.0,36.5,116.3,50.8,0
6,2016-06-05 10:49:23,518.5,44.7,144.8,59.4,1
1,2016-01-01 15:42:12,593.5,38.7,167.5,51.7,0
6,2016-07-30 14:11:20,402.9,54.5,135.5,58.8,1
2,2016-01-01 17:39:50,656.1,40.0,182.0,46.2,0
5,2016-12-27 21:06:52,554.0,40.3,210.7,54.8,1
5,2016-02-20 07:39:13,571.0,38.5,154.2,50.1,1
6,2016-12-10 10:33:27,565.9,42.4,112.4,53.6,1
6,2016-12-29 03:47:04,592.1,47.2,240.2,57.0,1
6,2016-03-14 07:49:29,501.5,40.2,144.1,48.7,1
2,2016-01-03 07:36:46,565.9,36.8,161.4,51.5,0
2,2016-01-03 04:58:00,587.8,36.7,178.9,46.2,0
1,2016-01-03 22:19:49,525.7,43.9,181.1,51.2,0
3,2016-01-02 07:02:49,601.9,43.3,140.9,45.8,0
2,2016-01-02 06:01:02,578.5,36.6,186.7,51.6,0
4,2016-01-03 06:29:01,520.1,36.3,154.4,50.0,0
1,2016-01-01 17:14:15,694.7,36.3,137.5,49.1,0
3,2016-01-02 04:41:05,533.6,45.0,132.7,49.9,0
2,2016-01-01 05:24:39,681.5,43.4,158.8,45.0,0
5,2016-01-06 04:30:18,521.4,49.9,173.5,52.1,1
1,2016-01-01 23:17:54,537.9,36.8,135.7,45.6,0
5,2016-04-29 17:09:11,598.2,49.1,236.9,56.4,1
5,2016-01-18 00:29:03,498.4,53.3,208.9,56.4,1
4,2016-01-01 08:03:05,615.6,36.2,112.6,49.4,0
5,2016-03-01 06:30:18,464.5,36.2,234.2,50.9,1
1,2016-01-03 02:43:04,645.4,44.1,140.9,50.5,0
1,2016-01-02 22:05:40,649.5,44.3,150.9,50.4,0
5,2016-07-26 16:50:16,463.0,53.1,146.8,50.2,1
1,2016-01-01 06:39:34,502.9,35.3,193.4,47.2,0
3,2016-01-01 10:22:42,506.0,37.9,161.7,47.4,0
5,2016-08-11 02:52:49,526.6,51.3,187.0,52.4,1
3,2016-01-03 16:32:25,642.2,37.9,182.6,49.5,0
5,2016-08-18 11:16:40,552.6,47.0,239.9,59.6,1
3,2016-01-03 22:00:23,673.2,44.0,169.8,46.3,0
6,2016-08-18 15:20:46,542.2,48.9,152.3,49.3,1
3,2016-01-01 03:11:06,687.6,38.5,145.0,50.8,0
5,2016-11-22 12:35:21,448.2,47.5,180.4,48.7,1
4,2016-01-02 04:50:18,683.6,35.6,102.3,48.1,0
1,2016-01-01 03:52:54,502.7,40.6,123.1,47.7,0
1,2016-01-01 13:28:28,534.2,37.0,182.9,49.2,0
3,2016-01-02 07:47:55,664.2,43.1,189.3,50.0,0
5,2016-03-23 12:14:13,629.0,35.7,150.8,54.9,1
6,2016-10-09 06:20:35,586.6,55.0,109.1,55.6,1
6,2016-06-28 15:50:02,464.4,36.6,234.8,49.8,1
6,2016-12-11 03:30:48,560.1,42.0,108.5,54.6,1
4,2016-01-03 19:52:56,612.6,35.8,174.6,48.1,0
6,2016-05-22 14:47:44,516.2,37.3,122.2,57.1,1
5,2016-04-08 11:33:25,574.9,44.5,236.9,47.6,1
6,2016-04-08 03:53:27,545.0,35.8,199.3,50.1,1
5,2016-10-20 16:22:32,646.3,54.7,112.3,59.3,1
1,2016-01-02 04:07:16,675.5,39.2,181.6,50.4,0
6,2016-01-24 15:36:17,403.9,52.8,143.0,49.5,1
3,2016-01-03 09:42:23,591.8,36.1,146.8,47.5,0
3,2016-01-02 09:00:51,509.7,44.3,134.2,52.0,0
3,2016-01-02 07:09:27,587.4,37.9,104.6,51.7,0
5,2016-06-30 12:04:58,636.2,39.6,227.3,47.9,1
3,2016-01-01 01:30:10,529.9,39.3,151.3,46.6,0
5,2016-03-06 14:04:31,409.6,41.0,220.3,53.1,1
2,2016-01-02 16:31:53,620.8,44.1,195.3,50.8,0
4,2016-01-02 06:59:15,637.2,39.6,133.1,49.1,0
5,2016-06-01 17:47:14,428.2,35.0,227.6,47.3,1
4,2016-01-02 04:17:49,648.2,44.4,152.0,47.6,0
4,2016-01-02 05:16:13,610.6,36.2,113.4,49.0,0
6,2016-12-13 03:22:07,549.1,36.7,151.1,47.2,1
1,2016-01-03 23:03:01,663.5,43.6,152.5,51.7,0
3,2016-01-03 15:11:43,574.5,40.9,166.0,45.4,0
6,2016-08-06 10:07:59,588.9,54.4,117.2,51.2,1
4,2016-01-01 01:58:07,637.4,41.9,152.4,46.8,0
2,2016-01-01 02:17:35,652.7,41.1,199.9,51.0,0
3,2016-01-02 17:59:42,576.3,40.3,184.2,50.0,0
4,2016-01-01 21:20:41,608.7,38.3,115.8,47.0,0
2,2016-01-03 16:22:25,613.3,44.5,121.2,45.3,0
4,2016-01-02 18:31:45,645.1,36.7,165.1,51.3,0
2,2016-01-02 03:01:29,564.7,35.6,110.0,49.0,0
5,2016-01-10 17:02:25,643.8,44.4,159.1,48.2,1
1,2016-01-02 02:33:43,565.6,35.6,163.5,46.7,0
4,2016-01-02 03:08:51,530.6,44.9,154.5,50.3,0
5,2016-09-11 18:21:48,459.0,54.4,123.0,48.0,1
1,2016-01-01 06:27:44,585.7,38.3,171.4,50.2,0
2,2016-01-02 09:27:44,634.0,41.2,141.9,51.8,0
5,2016-08-05 02:03:14,437.1,45.1,225.3,47.2,1
2,2016-01-01 20:48:45,640.3,42.2,133.5,49.1,0
5,2016-06-16 17:59:02,418.8,51.0,211.6,58.8,1
5,2016-07-25 04:06:02,409.1,49.9,114.8,52.1,1
1,2016-01-02 04:02:12,538.8,37.8,181.8,46.4,0
6,2016-03-05 20:33:45,436.3,43.8,145.0,51.4,1
6,2016-02-04 13:30:29,487.9,38.8,213.7,48.0,1
5,2016-12-01 21:10:06,546.7,54.0,228.6,56.3,1
3,2016-01-01 12:58:42,624.8,38.9,172.2,45.6,0
4,2016-01-01 13:46:29,691.5,39.7,104.0,50.8,0
6,2016-03-26 04:28:54,609.3,53.2,149.1,50.1,1
1,2016-01-03 06:36:28,633.4,42.3,192.3,45.7,0
6,2016-09-04 21:57:45,616.1,47.6,203.2,56.0,1
4,2016-01-03 14:56:07,628.0,35.1,103.9,46.8,0
4,2016-01-03 02:44:52,660.8,44.0,114.8,50.5,0
6,2016-09-16 03:42:31,531.1,54.3,166.4,56.6,1
6,2016-05-25 04:18:48,501.5,48.0,122.6,46.8,1
6,2016-11-02 10:43:35,516.7,38.6,138.4,57.4,1
1,2016-01-02 14:11:22,694.3,41.7,122.9,51.2,0
5,2016-09-23 08:38:57,449.1,47.8,201.3,51.9,1
2,2016-01-03 22:01:37,676.4,40.3,117.0,50.9,0
3,2016-01-01 18:12:39,667.8,36.2,197.7,46.6,0
5,2016-03-27 11:49:03,593.3,44.6,212.7,52.2,1
6,2016-04-22 18:37:03,582.9,42.8,177.4,59.8,1
6,2016-08-30 06:55:24,500.5,48.3,200.3,49.9,1
2,2016-01-01 16:25:46,588.0,45.0,119.0,50.0,0
2,2016-01-02 10:03:13,585.1,44.4,103.8,47.5,0
5,2016-12-12 04:08:35,465.1,41.4,186.7,52.1,1
6,2016-08-16 19:20:01,623.9,43.7,188.4,49.3,1
6,2016-05-12 22:35:27,606.0,43.9,149.7,47.2,1
1,2016-01-03 20:44:14,580.3,41.6,190.2,48.4,0
2,2016-01-01 18:25:55,536.7,35.1,155.4,50.0,0
5,2016-07-23 12:19:15,477.9,45.9,167.3,59.0,1
5,2016-03-08 09:12:24,520.5,47.1,130.8,51.4,1
2,2016-01-03 21:56:30,696.6,35.6,171.2,49.9,0
4,2016-01-03 19:47:16,643.0,37.6,188.9,47.1,0
5,2016-12-15 06:09:08,446.5,38.5,190.1,53.0,1
3,2016-01-01 20:05:10,577.1,43.4,169.9,48.4,0
4,2016-01-02 12:06:58,646.4,43.5,198.1,48.1,0
4,2016-01-03 12:44:46,541.3,38.3,123.8,45.3,0
5,2016-10-28 23:35:45,635.7,36.5,218.7,51.9,1
6,2016-01-02 02:21:40,500.7,44.5,141.6,50.4,1
1,2016-01-03 21:28:31,575.1,43.1,107.1,47.4,0
1,2016-01-02 02:16:23,628.2,40.9,137.0,46.8,0
3,2016-01-03 09:01:38,574.2,44.5,137.4,50.7,0
2,2016-01-01 18:12:10,522.7,42.0,159.1,47.0,0
3,2016-01-01 00:50:33,663.6,40.0,187.3,47.8,0
1,2016-01-01 02:09:08,663.8,42.5,192.9,48.4,0
5,2016-09-01 10:29:59,409.1,35.2,170.3,48.6,1
4,2016-01-03 16:10:54,569.1,40.5,131.7,48.7,0
6,2016-03-15 16:49:04,419.7,46.1,211.7,56.9,1
4,2016-01-03 07:22:16,679.5,37.0,134.2,49.1,0
5,2016-12-22 06:43:53,493.1,47.9,146.7,50.8,1
6,2016-11-27 08:28:41,538.3,40.7,205.9,48.0,1
2,2016-01-03 11:19:37,666.4,39.8,104.9,49.6,0
6,2016-06-13 09:39:08,545.3,49.5,105.9,59.8,1
6,2016-08-05 05:38:25,513.0,41.2,133.0,55.2,1
5,2016-09-29 05:20:26,534.7,50.9,135.8,50.7,1
5,2016-10-23 16:35:18,439.0,48.4,112.8,48.0,1
6,2016-08-27 05:45:28,626.7,50.4,174.9,47.9,1
4,2016-01-03 11:17:42,660.0,41.4,142.2,48.2,0
6,2016-09-22 11:34:43,452.7,46.4,114.3,48.9,1
2,2016-01-02 00:22:56,597.5,42.3,184.0,48.4,0
5,2016-10-04 12:48:12,522.0,42.6,186.8,55.3,1
2,2016-01-02 10:20:59,504.7,40.6,193.1,50.1,0
6,2016-02-14 13:17:43,479.8,52.7,173.1,55.4,1
6,2016-05-17 03:45:56,414.4,39.8,108.3,58.6,1
3,2016-01-02 01:34:49,522.9,36.6,194.5,47.0,0
3,2016-01-03 06:28:59,610.7,38.3,122.9,51.1,0
2,2016-01-01 00:44:00,602.6,43.0,111.8,45.8,0
6,2016-12-13 12:57:50,558.0,42.8,162.8,53.6,1
6,2016-10-18 13:34:23,537.0,35.6,205.7,51.0,1
5,2016-11-07 11:09:22,456.9,44.7,207.2,55.0,1
1,2016-01-01 19:46:46,601.3,44.7,193.1,46.7,0
6,2016-11-15 16:44:03,612.5,45.3,232.2,51.6,1
6,2016-07-18 16:59:52,426.1,51.7,145.9,55.9,1
4,2016-01-01 10:56:57,554.8,37.8,131.6,51.6,0
6,2016-03-22 17:18:03,505.7,38.2,142.2,52.0,1
3,2016-01-03 12:15:05,564.2,38.0,174.0,50.5,0
3,2016-01-03 12:36:12,591.9,38.5,143.9,46.1,0
3,2016-01-01 01:48:15,624.5,41.5,149.7,47.7,0
5,2016-09-22 21:04:01,559.2,43.7,229.2,57.5,1
1,2016-01-02 04:15:06,695.1,43.4,182.8,45.9,0
6,2016-10-02 05:45:04,608.5,49.8,105.0,47.5,1
5,2016-11-15 08:08:58,407.2,53.3,106.7,47.5,1
5,2016-11-09 06:51:50,551.9,50.3,143.1,48.8,1
5,2016-09-13 08:41:22,627.6,40.0,127.0,54.4,1
2,2016-01-02 22:21:02,564.9,38.2,174.5,45.7,0
6,2016-09-20 20:25:49,488.9,49.7,153.1,49.9,1
3,2016-01-03 10:10:19,583.5,45.0,158.3,46.7,0
6,2016-09-30 21:07:47,644.8,54.3,140.0,58.3,1
3,2016-01-01 19:19:58,613.6,41.3,197.7,49.8,0
1,2016-01-03 14:01:00,648.8,36.4,100.0,51.5,0
1,2016-01-01 17:07:21,555.3,36.0,194.5,49.2,0
6,2016-05-08 07:52:35,637.0,54.9,202.4,51.8,1
5,2016-10-23 14:12:43,501.3,38.6,175.0,57.4,1
3,2016-01-03 09:46:17,567.7,38.1,147.3,49.4,0
5,2016-05-21 03:01:36,512.3,48.5,204.9,46.7,1
5,2016-07-12 21:41:32,535.4,39.0,179.3,58.7,1
5,2016-07-18 11:32:58,521.0,45.1,230.1,48.9,1
1,2016-01-01 05:20:01,519.3,36.4,167.2,47.6,0
1,2016-01-02 13:04:08,568.9,38.4,192.4,45.9,0
1,2016-01-03 17:03:27,560.4,41.6,113.3,51.1,0
5,2016-05-18 10:13:32,551.6,52.4,123.9,51.9,1
5,2016-06-25 19:32:59,649.0,50.7,192.7,51.3,1
1,2016-01-01 19:22:30,607.5,40.5,180.2,50.5,0
5,2016-11-09 12:39:14,437.9,36.7,246.3,58.8,1
5,2016-01-30 04:43:08,400.5,54.6,207.8,51.9,1
5,2016-11-07 07:28:04,572.2,39.9,191.6,47.9,1
5,2016-03-22 12:40:09,632.8,43.7,220.1,53.5,1
6,2016-04-08 09:03:45,610.1,53.6,126.0,55.6,1
4,2016-01-02 02:07:44,677.4,43.5,143.5,49.3,0
6,2016-11-15 21:14:54,418.5,52.2,227.5,55.2,1
3,2016-01-02 12:07:49,645.3,43.1,179.8,50.1,0
4,2016-01-01 16:22:35,601.6,43.2,122.0,50.9,0
6,2016-10-13 12:58:35,416.8,47.3,195.0,45.5,1
3,2016-01-03 13:20:07,689.7,42.8,193.3,48.8,0
1,2016-01-03 13:42:48,605.5,37.4,117.6,52.0,0
1,2016-01-01 01:58:50,619.8,42.3,151.5,45.2,0
3,2016-01-01 22:31:39,627.1,37.0,151.2,47.9,0
5,2016-07-10 17:01:50,533.1,53.8,239.1,46.7,1
4,2016-01-03 04:54:43,696.4,41.1,151.3,45.7,0
5,2016-05-20 07:50:16,410.5,54.6,224.0,57.3,1
2,2016-01-02 00:03:29,604.8,37.8,134.1,50.1,0
6,2016-03-03 08:59:17,547.6,46.4,134.9,49.3,1
2,2016-01-03 03:39:25,694.7,41.2,140.8,49.0,0
3,2016-01-01 16:24:07,560.7,41.1,173.9,50.3,0
4,2016-01-03 07:20:22,698.9,39.7,142.4,47.6,0
6,2016-09-08 00:39:45,572.4,43.3,130.2,49.5,1
3,2016-01-01 00:25:12,679.6,44.9,173.2,50.2,0
5,2016-06-06 22:39:15,569.2,37.1,182.9,48.2,1
1,2016-01-03 03:01:57,595.4,35.6,107.2,51.3,0
5,2016-03-19 12:31:48,615.1,49.4,171.2,46.6,1
4,2016-01-01 17:06:26,547.4,35.9,133.1,51.7,0
5,2016-11-11 12:56:23,497.8,40.7,233.1,47.3,1
6,2016-08-07 13:38:22,519.4,41.8,222.2,53.9,1
5,2016-08-16 20:34:34,439.1,43.6,240.6,57.7,1
6,2016-07-07 09:46:55,555.0,48.5,170.0,59.2,1
5,2016-10-26 19:51:54,618.0,44.2,249.7,50.4,1
4,2016-01-02 09:26:51,620.9,38.0,141.4,49.9,0
1,2016-01-01 20:53:34,631.7,44.4,118.7,48.1,0
5,2016-04-29 04:32:20,610.9,54.0,210.2,51.1,1
6,2016-11-13 01:06:17,548.0,49.0,220.5,52.3,1
3,2016-01-02 09:43:43,544.5,43.6,108.9,51.7,0
2,2016-01-01 02:44:59,517.3,35.9,103.7,48.5,0
2,2016-01-01 22:39:39,560.3,39.2,181.1,49.7,0
6,2016-08-17 17:30:30,616.7,39.1,137.0,51.5,1
5,2016-01-13 10:33:32,515.8,48.6,152.5,50.6,1
5,2016-03-28 12:18:18,581.0,40.7,208.1,57.7,1
6,2016-09-14 01:57:52,419.2,46.3,170.4,45.7,1
3,2016-01-03 00:34:44,549.6,40.2,144.3,48.6,0
6,2016-03-03 21:48:58,529.3,40.0,157.0,54.0,1
1,2016-01-01 18:55:59,504.1,43.1,113.1,46.3,0
4,2016-01-03 16:49:07,556.4,36.3,190.3,50.3,0
5,2016-01-15 17:08:07,520.0,53.7,200.6,49.7,1
4,2016-01-03 19:25:16,624.9,41.7,181.4,45.3,0
6,2016-10-31 12:06:28,496.9,37.0,102.7,54.8,1
5,2016-05-11 00:08:29,520.8,47.8,130.0,56.5,1
4,2016-01-03 21:12:56,603.3,35.5,179.0,51.6,0
2,2016-01-02 17:46:22,510.5,36.7,132.9,49.0,0
5,2016-09-08 07:37:09,607.0,49.7,241.5,49.1,1
6,2016-01-26 20:37:59,532.3,41.9,194.3,45.8,1
2,2016-01-02 13:35:08,683.5,36.2,146.8,50.7,0
1,2016-01-03 07:30:30,657.9,41.5,191.3,50.9,0
6,2016-11-04 10:49:34,585.2,36.4,117.9,55.9,1
3,2016-01-01 15:25:31,695.6,38.1,190.7,47.2,0
5,2016-02-14 04:34:31,580.3,41.9,116.1,53.2,1
1,2016-01-03 01:18:24,556.5,42.2,126.0,46.5,0
5,2016-02-15 05:05:05,607.2,36.2,181.2,45.6,1
4,2016-01-01 04:22:13,643.8,36.9,145.6,45.7,0
1,2016-01-02 21:31:10,576.4,37.5,145.4,49.0,0
6,2016-03-26 20:01:06,454.3,51.6,127.9,48.2,1
6,2016-11-24 20:32:45,461.8,38.9,205.9,48.3,1
3,2016-01-01 12:46:39,580.5,43.0,129.4,47.2,0
6,2016-02-24 11:03:50,410.0,52.7,129.6,52.8,1
2,2016-01-01 12:22:12,691.0,44.5,176.2,49.1,0
1,2016-01-01 11:12:44,642.2,40.6,105.2,45.6,0
4,2016-01-03 11:49:11,679.2,39.9,168.0,48.6,0
5,2016-05-01 13:31:03,503.6,50.5,239.1,52.7,1
5,2016-04-19 20:19:10,481.6,49.2,146.0,53.4,1
4,2016-01-03 03:05:46,517.8,41.2,103.1,48.2,0
2,2016-01-02 17:11:17,648.0,44.1,122.2,45.2,0
1,2016-01-03 01:50:12,685.9,37.9,158.8,50.2,0
2,2016-01-02 09:30:41,657.8,36.2,173.8,45.0,0
2,2016-01-01 19:18:00,539.4,42.8,131.6,51.5,0
5,2016-04-16 00:08:20,453.8,37.4,195.4,49.9,1
2,2016-01-02 07:31:21,600.5,40.3,164.4,50.8,0
5,2016-06-28 22:01:59,533.2,48.0,200.2,51.9,1
6,2016-01-07 21:38:19,543.1,50.2,105.6,56.4,1
4,2016-01-02 09:30:52,586.5,36.7,147.5,49.6,0
6,2016-01-23 18:08:06,508.5,37.6,117.3,55.5,1
6,2016-06-12 04:39:28,589.9,42.3,157.0,47.6,1
2,2016-01-01 17:56:19,601.9,38.7,111.3,46.0,0
6,2016-01-10 20:47:07,480.1,53.7,242.3,47.0,1
5,2016-10-22 02:03:53,626.0,51.2,236.9,51.6,1
5,2016-01-05 22:03:46,614.1,43.6,211.3,59.0,1
3,2016-01-03 13:47:26,593.5,40.6,103.8,50.2,0
6,2016-03-12 10:58:27,442.5,51.8,166.5,59.3,1
2,2016-01-03 15:43:24,671.9,40.3,155.2,51.4,0
3,2016-01-01 05:16:36,533.7,40.9,119.6,45.7,0
6,2016-05-18 05:25:07,465.2,40.9,212.6,47.8,1
6,2016-04-01 07:26:18,419.6,48.2,241.2,50.6,1
6,2016-04-21 22:54:03,611.5,52.3,131.7,47.0,1
4,2016-01-03 05:00:58,668.2,38.8,163.0,47.5,0
1,2016-01-01 06:26:24,632.6,40.5,175.6,50.4,0
5,2016-02-09 13:00:45,581.3,46.5,101.1,58.5,1
2,2016-01-03 07:06:48,543.4,41.3,190.8,51.6,0
4,2016-01-02 11:27:51,519.6,39.5,133.1,45.9,0
1,2016-01-02 04:17:34,603.1,40.1,188.2,51.6,0
1,2016-01-03 19:02:32,534.3,38.1,151.3,49.8,0
5,2016-08-20 17:44:46,614.1,49.1,192.7,46.2,1
3,2016-01-02 05:10:47,573.6,43.5,158.3,47.2,0
6,2016-11-19 01:46:30,476.2,40.0,209.1,48.1,1
5,2016-05-07 08:17:33,603.5,52.8,237.9,59.1,1
3,2016-01-02 04:00:04,670.8,39.2,164.1,49.4,0
5,2016-11-05 19:45:21,578.1,45.9,243.4,48.5,1
6,2016-05-11 07:07:11,638.0,49.5,141.4,57.6,1
5,2016-01-09 01:06:33,470.1,43.4,186.8,45.2,1
6,2016-06-01 07:30:59,587.5,43.7,122.6,51.1,1
5,2016-04-25 00:05:46,612.2,42.5,192.0,52.3,1
3,2016-01-01 02:13:51,670.4,36.6,157.8,46.2,0
4,2016-01-03 21:12:46,547.7,44.8,130.3,46.7,0
6,2016-08-29 10:10:14,433.0,47.8,246.8,46.5,1
3,2016-01-02 02:11:19,567.3,35.8,163.1,48.7,0
1,2016-01-01 00:09:48,679.7,39.4,171.0,51.6,0
6,2016-09-28 22:45:10,454.6,50.5,184.3,53.1,1
1,2016-01-02 07:52:03,620.5,44.2,199.3,45.3,0
2,2016-01-03 03:27:26,502.4,43.8,101.5,47.6,0
5,2016-11-16 23:57:04,637.1,39.5,246.6,51.8,1
1,2016-01-03 23:13:19,544.5,41.9,186.4,48.0,0
5,2016-07-18 01:36:08,427.2,43.5,244.3,46.1,1
6,2016-09-05 04:47:41,647.7,52.7,108.2,48.2,1
6,2016-11-30 04:58:09,553.9,50.9,108.6,52.2,1
1,2016-01-02 18:08:38,546.3,37.9,132.9,51.8,0
3,2016-01-03 01:31:26,573.1,36.3,147.1,50.1,0
3,2016-01-01 07:00:00,637.8,44.2,101.8,47.0,0
5,2016-11-13 04:41:01,601.4,46.2,205.7,55.1,1
4,2016-01-02 16:39:34,595.8,36.1,181.3,48.0,0
3,2016-01-01 11:23:04,663.7,43.4,151.5,46.2,0
6,2016-01-27 01:11:35,497.5,53.6,117.5,47.7,1
6,2016-08-06 10:21:32,639.7,49.9,213.2,56.7,1
6,2016-01-30 08:03:22,620.7,51.2,170.0,53.7,1
4,2016-01-02 06:37:17,505.1,41.8,194.8,47.6,0
5,2016-08-29 14:28:09,512.6,50.9,246.8,54.8,1
2,2016-01-01 14:53:43,684.5,37.0,107.9,48.7,0
6,2016-12-28 09:59:21,644.5,51.1,206.3,53.5,1
6,2016-10-30 13:29:25,587.1,39.0,117.5,50.3,1
3,2016-01-01 02:35:15,584.3,38.1,199.5,51.7,0
2,2016-01-03 06:37:13,604.8,42.5,110.1,47.5,0
6,2016-01-14 06:27:38,563.1,42.6,150.4,46.6,1
5,2016-04-12 14:21:02,469.5,54.6,187.4,48.9,1
3,2016-01-03 09:40:35,505.2,39.3,109.7,47.2,0
5,2016-12-09 11:18:03,550.2,46.3,137.9,55.0,1
6,2016-03-20 21:22:35,499.2,39.1,203.2,45.1,1
5,2016-04-28 05:58:51,428.3,51.4,142.4,47.5,1
2,2016-01-02 17:02:19,533.6,37.9,106.4,48.6,0
5,2016-01-31 23:55:33,412.5,52.0,184.5,47.1,1
5,2016-10-28 18:20:44,493.3,40.3,217.7,50.6,1
1,2016-01-02 17:02:46,654.8,44.9,156.2,50.2,0
6,2016-12-19 19:07:50,599.8,50.1,113.0,56.1,1
1,2016-01-03 00:27:32,540.3,39.9,133.2,45.4,0
